# <P(U)> as a function of N_tot.
# number_of_species: 1
# species_total_upper_bound: 389
# species_total_lower_bound: 363
# volume: 729
# Bin widths for each
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
# Bin lower bound for each
-1810	-1820	-1830	-1840	-1840	-1850	-1850	-1860	-1860	-1870	-1870	-1870	-1880	-1880	-1890	-1900	-1900	-1910	-1910	-1920	-1920	-1930	-1940	-1940	-1940	-1950	-1950	
# Bin upper bound for each
-1550	-1560	-1560	-1570	-1570	-1580	-1590	-1590	-1600	-1610	-1610	-1610	-1620	-1620	-1630	-1640	-1650	-1650	-1650	-1650	-1660	-1660	-1670	-1680	-1680	-1690	-1700	
# Normalized histogram for each
9.86112178776759e-06	5.55808682583264e-05	0.000238683970544829	0.000356793315593773	0.000720310123315569	0.00218603140722466	0.0046138844146539	0.00941938835495646	0.0191406615064612	0.0342295225401712	0.0550972250579173	0.0840656150079102	0.106890077851315	0.122025779213517	0.133292783205255	0.128180239791106	0.10620024755898	0.0778611764721702	0.0503018063558068	0.0292227620688365	0.0163925461573338	0.00889361127054503	0.00576292921933309	0.00308316937350724	0.0013438019599876	0.000389962543425355	2.55492700864888e-05	
3.19779845281374e-05	3.47189546305492e-05	0.000169483317999128	0.00037688338908162	0.000475786726943645	0.00173571931735226	0.00375170282767612	0.00717608814228924	0.0143293348670584	0.0278621895051909	0.0479870772396238	0.0699088992903628	0.0963026140631867	0.117099953129411	0.129836555952793	0.130583927134051	0.116975695818102	0.0910027199559983	0.0625194723084359	0.0369046498730474	0.021136534116398	0.0109321308392942	0.00601802827402026	0.00409112629202478	0.00205481392010803	0.000636590306285136	6.53264541074807e-05	
2.05256481657597e-06	7.43484589115294e-05	0.000101944052556606	0.00030834084800119	0.00060550662088991	0.000994353622252357	0.00303483111268626	0.00511225476981854	0.0118886834803654	0.0213973040245323	0.0390135555941742	0.058811455501079	0.0871037808700047	0.110309850623455	0.12608039029748	0.129950387227756	0.123882549504442	0.101233409004556	0.0748271626393064	0.0473768449706917	0.0275351570143666	0.0150453001055018	0.00709115531575517	0.00465590119226648	0.00250162038589131	0.00088647993800342	0.000157819428118952	1.75608323195944e-05	
1.82053657434933e-05	3.08799874636469e-05	4.05587895044914e-05	0.000138268600583493	0.000645944812392554	0.000980785273472247	0.00215722061677014	0.00458890440569851	0.00848070461678857	0.0172939452179804	0.0298519604183086	0.0509678802040845	0.0745940664334536	0.0996331273131185	0.122043702095691	0.130300411579534	0.126006019293079	0.111118408620586	0.0853840871276542	0.0598661559946352	0.0352474316607442	0.0201201554139071	0.00988228733136992	0.00527356442625444	0.00332789476837705	0.00138406869184077	0.000530260083237698	9.31008577262189e-05	
6.56254101588135e-05	3.58166851218876e-05	3.72031374491865e-05	0.000361401906649241	0.000803449123669699	0.00152371110770147	0.00380973992002943	0.00655075617109931	0.0130825641603922	0.0240265256059259	0.042397018942636	0.0671897905347824	0.0901436641901547	0.110925660274813	0.127232188246951	0.129415157436283	0.118248901467606	0.0966895677781085	0.0687546330615271	0.0442906817463384	0.0263095504382114	0.0142735267095419	0.00664087557237374	0.00396617795762632	0.00238608445528137	0.000588086862162607	0.000247943891198616	3.69720620613034e-06	
1.79254137323377e-05	1.67763487494956e-05	0.000109161173370005	0.000135589667975375	0.000724370565183699	0.00118652450128282	0.00273960073209228	0.00588757915908667	0.00981921990437941	0.0187646907958056	0.0345041233047844	0.0586926306326016	0.0827584178202513	0.105193911610245	0.118096302676586	0.131453034037143	0.121785720523496	0.106442715433597	0.0808105228613373	0.0534184223613561	0.0307418547379626	0.0180853635779494	0.009488748815314	0.00485135235755961	0.00260516012909975	0.00126213297715383	0.000400564053018778	7.58382888675827e-06	
5.47749862134145e-05	4.4794798047411e-05	0.000168038517027594	0.000296620476189592	0.000837871611145874	0.00194126264698728	0.00466422933451177	0.00843882933785397	0.0149533391388629	0.0277147504395925	0.0455936772954897	0.07300670111611	0.0976289858086366	0.115103598995111	0.127056150859596	0.127862689321849	0.113411608954875	0.0914920984761413	0.0649215882146511	0.0394444888008363	0.021820404889271	0.0115431320522795	0.00650917156082716	0.00304140431923976	0.00172193060473442	0.000623413614276404	0.000104443829644223	
9.66702841300768e-06	5.77720031348792e-05	0.000167561825825466	0.000356989549251784	0.00045365983338186	0.00152854132597105	0.00291622023792398	0.0078853030095531	0.0132926244025719	0.0224756108928997	0.0381638170031521	0.0603906169980885	0.0885361702225603	0.107558810633271	0.121957158952416	0.129275329628406	0.119746861955985	0.101650645101521	0.0748115217168642	0.0503949096190385	0.0284019596447597	0.0140452716147275	0.00843425212300603	0.00411216975301893	0.00203398881156545	0.00111562111232972	0.000212904792429336	1.40402079331778e-05	
3.96059417250681e-05	1.38968216579186e-05	0.000219569782195114	0.00047295516375783	0.000987832406183715	0.00308578924914083	0.00545010184054138	0.0100494865819238	0.0195030311284173	0.0317060618399299	0.0521068276474487	0.078402856815951	0.100039281682553	0.116766422684801	0.126917356064828	0.125451472993612	0.107048838526807	0.08660128675304	0.0590705249802318	0.0368149967087694	0.0193971836701228	0.00866883735020963	0.00579868045046084	0.0028004411777649	0.00177925639960218	0.000740237366978465	6.71679713466067e-05	
5.05456982509121e-06	4.18150776439363e-05	0.000253187997602296	0.000446869923172836	0.000730844846073415	0.00204457349424939	0.00433659115675439	0.00839288344139008	0.0154869721909056	0.0260884728926867	0.0423883118127365	0.065686202655625	0.0928492311424913	0.112711622776535	0.123932538035064	0.126875446439136	0.115508637915201	0.094601328846407	0.0693057341567381	0.0447706224725715	0.0274918052786711	0.0127411920100117	0.00657185978531404	0.00356439073938477	0.00189293639949666	0.00111430289325874	0.000166571051054142	
6.16031664027531e-05	0.000141407268333592	0.000393186876472117	0.000614164901409266	0.00142457322306367	0.00336600634605952	0.00597994070228543	0.0122947319492222	0.0226750988334134	0.034633113475366	0.0564520683029774	0.0820920528648506	0.106693884065641	0.121253932452128	0.125927606012282	0.122459861103527	0.100798647717159	0.0781947192085673	0.0536222895190146	0.0344569377532672	0.0185136182666456	0.00854580592109101	0.00477961233874088	0.00264566932073642	0.00132096789774994	0.000578463066334943	8.00374472581224e-05	
0.000209406051905092	0.000139214079199475	0.000552644798435561	0.00107370320915359	0.00227843143402434	0.00502153372735987	0.00952481672290994	0.0172431260416196	0.0298107647813181	0.0459956298477793	0.0703995069715837	0.0964320718354008	0.116445441066469	0.124355608443907	0.124619062314796	0.111877347482787	0.0894336981834083	0.0633318772398551	0.0414949205578952	0.024544495042458	0.0121382978399824	0.00637904647948651	0.00369162981783077	0.00183411624679778	0.000904072608448353	0.000249181503104942	2.03556720846291e-05	
6.23066917386927e-05	0.000115279047636383	0.00050942137852272	0.000781050551495897	0.00160433897267233	0.00402426553945227	0.00723621050234128	0.0145249266437882	0.0241313583745561	0.0395971860711174	0.0612080404102067	0.0861778555016809	0.112887357435522	0.121901292198782	0.124652587687918	0.117649735581601	0.0979386519445522	0.0727210102364994	0.0493020950450078	0.0297177250170002	0.0162135079974256	0.00822938383582397	0.00484358686789628	0.00256880922344393	0.000907997518933533	0.000467183508842183	2.68362155428826e-05	
0.000149650298980934	0.000224712236919155	0.000478786241359886	0.00127084359909916	0.00275006103222241	0.00540374916620868	0.0117927750635244	0.0192144353814982	0.0330869233816516	0.0512587792276861	0.0761381414332663	0.10280359890026	0.120215127040554	0.124706767106012	0.122700695376635	0.106036708365902	0.0854053309130397	0.0574095959465606	0.0363569718451432	0.020291586030334	0.0108778245014005	0.00633432776588442	0.00293759748284409	0.00149508225912281	0.000477839087568867	0.000178775278054754	3.31503826856498e-06	
