# <P(U)> as a function of N_tot.
# number_of_species: 1
# species_total_upper_bound: 462
# species_total_lower_bound: 439
# volume: 729
# Bin widths for each
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
# Bin lower bound for each
-2260	-2270	-2280	-2290	-2290	-2290	-2300	-2310	-2320	-2320	-2320	-2330	-2340	-2350	-2360	-2370	-2380	-2390	-2420	-2430	-2440	-2440	-2440	-2440	
# Bin upper bound for each
-2070	-2070	-2080	-2100	-2100	-2110	-2120	-2130	-2140	-2150	-2160	-2160	-2170	-2180	-2190	-2200	-2210	-2220	-2230	-2240	-2250	-2260	-2270	-2280	
# Normalized histogram for each
4.80082768426952e-05	0.000230152038796441	0.000459944465032264	0.00150003389348384	0.00370940356278952	0.0104356867997557	0.0189812499808956	0.0393818008354159	0.0663402463453924	0.105934038785294	0.143547534757003	0.163479780154457	0.164280187811256	0.131183155891506	0.0856812886931877	0.044540532920642	0.0161863411597613	0.00340031656693711	0.000629591690504484	5.0705371047341e-05	
2.45312286629417e-06	0.000173808297897065	0.000417485169282286	0.00121447753162053	0.00275830952214166	0.00696568780704353	0.015602860850058	0.0323257994295853	0.0614565426104262	0.0941570338437373	0.137303830805754	0.166001007234078	0.168034736946638	0.145333810511159	0.0940453713251197	0.0497201668232577	0.0190237861153064	0.00460614703527836	0.000752836150744945	9.98511862984184e-05	3.99768170803495e-06	
1.87942705755647e-05	6.99862837623409e-05	0.000228484632282936	0.000814686881187454	0.00237461133895932	0.0055477106878005	0.0116809076522931	0.0264189271550182	0.051885432274488	0.0870956032325429	0.128429037040643	0.165833036354026	0.17526203240526	0.150981535255635	0.107171553564835	0.0568472092029636	0.0223037873677085	0.00588761849563857	0.000951169084176674	0.000193044007769014	4.83281243371663e-06	
4.65329464894382e-06	1.87921514668885e-05	0.000300763909905773	0.000566717596380023	0.00163625947415265	0.0037901979780003	0.00959285640523324	0.0209496694281584	0.0437081281782226	0.0795804661133661	0.119814462403974	0.160738578085595	0.182384899414562	0.159937763973799	0.115507927692812	0.066011637889917	0.0261150949477927	0.00757243166323605	0.00150569876467555	0.000263000634100882	
7.22392821876837e-06	4.74460470664787e-05	0.000329179247598445	0.00102651128145709	0.00272672075753857	0.00722259045428341	0.0165650025114299	0.035991929177678	0.0685473197620991	0.111606034423712	0.15459679064949	0.18237404323084	0.171211736368358	0.128793454157843	0.0754606190674604	0.0311202368449592	0.00984746274236725	0.0021581708514318	0.000365120520094293	2.40797607292279e-06	
2.26279020063348e-05	0.000199408386430825	0.000867285056586549	0.00222372171357566	0.00581183520593954	0.013627212032104	0.0288705512528168	0.0603797280161535	0.102468244479632	0.149257707584926	0.180474224256298	0.182931031038587	0.138809185443259	0.0821803857456238	0.0371178911926725	0.0118261724567873	0.00248968795239231	0.000428427504002752	1.46727802072327e-05	
1.91202083961084e-05	0.000114101613993443	0.00064282848783583	0.0016696544942935	0.00479465781377413	0.0116969645252859	0.0260480972382983	0.051437963598664	0.091461074265368	0.143567714040996	0.178851580090481	0.186450535135684	0.149926599644435	0.0930353047566475	0.0416649700432365	0.0144396521963277	0.00362159762087955	0.000523061626910206	3.45225984929735e-05	
1.38288500994048e-05	0.000135029472626672	0.000472999522508303	0.00122002167341946	0.00368922011186923	0.0101828781747891	0.0224276643239538	0.0434007450138848	0.0850848628966403	0.135383473572847	0.178091014444806	0.187974766664579	0.157860992222637	0.099988047293258	0.0502272643795158	0.0178572734070244	0.00533731956543587	0.000630842193706605	2.17562163984266e-05	
1.31293039499511e-06	5.38301461947995e-05	0.000307313241121855	0.00092351523983956	0.00319120861807511	0.00940889685399995	0.0189309683080485	0.0387545542273076	0.0749235108634049	0.126570253811328	0.174306914985569	0.191631381662301	0.167040720536201	0.10992929869823	0.0559191059819297	0.0207937539524675	0.00629147492412356	0.000982071935456342	3.99130840078513e-05	
1.50253093954389e-05	8.14667064330732e-05	0.000786092921029579	0.00259963907990911	0.00763294402438234	0.0162126562436761	0.0353799136452912	0.0669625060340079	0.120322069678179	0.166322184669564	0.194557780826072	0.172834049539748	0.120475883683608	0.0618796088833798	0.0247663130131512	0.00800327881780518	0.0011054458843072	6.31410400606015e-05	
7.76105816977846e-05	0.000672768924550428	0.00225554134373528	0.00535607976606669	0.0134045301788617	0.0316389593724576	0.0615552055549493	0.110299916985166	0.160749816635289	0.195887640596878	0.182356809771716	0.132034678376224	0.066750021064496	0.0261987942820598	0.00885770691205538	0.00165356293864223	0.000250356715154144	
0.000173216653250782	0.000462693680696491	0.00153642823608839	0.00458832827581865	0.0123518604138122	0.0269541460214648	0.0581261001583558	0.100707396985874	0.158564020031567	0.193835695830513	0.189928408131131	0.136308288773378	0.0738062942166594	0.0298736118428713	0.0102365650789836	0.0020290348328081	0.000433476413883106	8.44344228446331e-05	
5.88274594086192e-05	0.000388972714644306	0.00114540013518168	0.00370673730589324	0.00980509716508911	0.0244602493833095	0.0512629249047524	0.0951148914164837	0.150573741261563	0.192314773761565	0.193733313782024	0.14757588351816	0.0816162454024779	0.0333463193359265	0.0118335165545503	0.00256029597673973	0.00046428574527363	3.85241769578568e-05	
1.48031697828349e-05	0.000228280460335296	0.000687698133069243	0.00277208832038561	0.00778534191859469	0.0204916556869277	0.0477570167890453	0.0917869243861013	0.145177283107592	0.191197394642118	0.196732654753722	0.152639032928829	0.0889024704845571	0.0391480645937612	0.0113522998585475	0.00260951315750746	0.000629957114091752	8.75204950318485e-05	
1.28692336440462e-05	0.000140093268259348	0.00048263944699953	0.00188158560359426	0.00621411243616234	0.0167270671336097	0.0405650336357718	0.0869983514425331	0.144429422661131	0.189741303356253	0.197121852036461	0.158799347141186	0.0966507948997413	0.0421132283543593	0.0141805135446093	0.00335152847197025	0.000509068879852403	8.11884538617677e-05	
1.46550448138339e-06	0.000102585313696838	0.000461720117781733	0.00171714022145152	0.00448815057730963	0.0150665929546648	0.0347703869130105	0.077764322914085	0.136511052791696	0.187528798240636	0.204626149375768	0.169141630749594	0.102567210406185	0.046042099116206	0.0151118511812957	0.00356341724955671	0.000478702728536588	5.67236440441338e-05	
5.99396121438002e-06	9.14730602716255e-05	0.000246186754805115	0.00148519934611964	0.00411012001300255	0.0123049074210973	0.0303109406471011	0.0700270145225862	0.131494826169044	0.185789256145939	0.20296230250115	0.177854815140155	0.11171727336268	0.0503780278408205	0.0166655576390603	0.00384238974542691	0.000662549886696759	5.11658428299975e-05	
1.76080119907109e-05	4.71273262104321e-05	0.000280174543734547	0.000970598504095805	0.00338013410572662	0.0104880742402121	0.0277906217483979	0.063246511736301	0.124910028669123	0.184786073443536	0.206706581037638	0.180807957440399	0.117795960255955	0.0558636621989213	0.0179252151478965	0.00444913032388816	0.000469719613987494	6.48216519854112e-05	
8.42155125321365e-06	0	6.43337059652713e-05	6.79801508377968e-05	0.000237973937990295	0.000600882022922594	0.00318890286113956	0.00935191561640372	0.0270464630005657	0.0577252191947469	0.114600469453731	0.179736306470842	0.211359925987587	0.18621343440584	0.124538507673335	0.0595630274104997	0.0203419531817315	0.00449129142144325	0.000781641504460644	8.13504487037236e-05	
2.04669304703682e-05	5.17743961474993e-05	0.000117511401641309	0.000232681247677957	0.000245256268517802	0.000533007435046115	0.00222638575862412	0.00813248278783182	0.024854138430686	0.0546901532209919	0.104394267316844	0.171882929851504	0.212723128568054	0.195570279796815	0.12849494518852	0.0669532268197269	0.0230121146883528	0.00497424462283436	0.000857096075587496	3.39091941267541e-05	
