# <P(U)> as a function of N_tot.
# number_of_species: 1
# species_total_upper_bound: 251
# species_total_lower_bound: 216
# volume: 729
# Bin widths for each
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
# Bin lower bound for each
-780	-780	-780	-790	-790	-790	-790	-800	-800	-810	-820	-820	-830	-830	-830	-830	-840	-850	-850	-860	-860	-870	-870	-870	-870	-880	-890	-900	-900	-910	-910	-910	-920	-920	-930	-930	
# Bin upper bound for each
-580	-580	-580	-580	-580	-590	-600	-600	-610	-610	-610	-610	-620	-620	-630	-630	-640	-640	-650	-650	-660	-670	-670	-670	-680	-680	-690	-690	-700	-700	-710	-710	-720	-720	-730	-730	
# Normalized histogram for each
0.00025319569133275	0.000860865350531349	8.68099513140856e-05	0.000962143627064449	0.00106342190359755	0.00825417953744764	0.013708738145016	0.0237135850339644	0.0500025319569133	0.0622789059052469	0.103680018519456	0.132848162160989	0.158189433782093	0.143301527131727	0.11889346248725	0.0899134070735642	0.0543213270347891	0.0272727930378419	0.00746565581301136	0.00248855193767046	0.000441283919179935	
0.000403173551815001	0.000503966939768751	0.00036717591326009	0.00252703422655474	0.00405333410128296	0.0112312632291322	0.0176100447810624	0.0320091002030267	0.0534780918371755	0.0764445852352086	0.117244308773344	0.138130138662904	0.152313208253539	0.139879623896672	0.10987919192501	0.0780356808593356	0.0395974024104019	0.0186611758268658	0.00495327506515573	0.00238304367233509	0.000295180636150269	
0.000753350235421949	0.000956175298804781	0.00152118797537124	0.00324520101412532	0.00656283955088736	0.0144657732705541	0.0225063382832307	0.0412459253893517	0.060775081492213	0.0923361101050344	0.140760593987686	0.137232886635277	0.150583122057226	0.128199927562477	0.0893444404201376	0.0627816008692503	0.0287576964867802	0.0127707352408548	0.00321622600507063	0.00180369431365447	0.000181093806591815	
0.000100384328572248	0.000810244937761716	0.00200768657144496	0.00217977399185453	0.00446710262146504	0.0130643033327597	0.0195390925256697	0.029885848677795	0.0480840933861068	0.0763207709516434	0.116589227327482	0.144883267366489	0.141341134629725	0.137799001892962	0.109691389892732	0.070606034532209	0.051504330866747	0.0206504904491482	0.00742844031434635	0.0019933459530775	0.000760052773475592	0.000293982676533012	
0.000652987781873059	0.00096497083321241	0.00208956090199379	0.00190091998723046	0.00734974025597121	0.0145688829555678	0.0287749949212061	0.0413341265925646	0.0621426705749195	0.0899889717619062	0.133644832690019	0.140015091273181	0.133245784601097	0.127064166932699	0.0945381199756218	0.0624981861450504	0.0368647879966335	0.0153379574542183	0.00538352149055344	0.000899672055025104	0.000652987781873059	8.70650375830746e-05	
0.000952676355902162	0.00100437197211391	0.00130716058135413	0.0042981212336051	0.0100806451612903	0.0233147229114971	0.0281445704832802	0.048844972232069	0.0721818504076569	0.103553704360156	0.143721198156682	0.141261963842609	0.127710327307101	0.117666607585962	0.0869298712040648	0.0489114380243413	0.0261136712749616	0.0100954153373508	0.00281371853952499	0.000996986884083658	9.60061443932412e-05	
0.000688435729089671	0.00150006522022697	0.00163050567415975	0.00597127411336725	0.0173195936055191	0.0263924518457324	0.0402916068814586	0.0675319216777541	0.087612504891517	0.119795063553488	0.139223444497587	0.135172543733786	0.122150238416163	0.10675101816021	0.0681696305636477	0.0364581068742119	0.0148412249807963	0.00713074481499196	0.000905836485644303	0.000463788280649883	
0.000319804421829139	0.00160612887407523	0.00186907917646808	0.00227416477745166	0.0108520300474021	0.0225852989460668	0.0352566608154302	0.0521565478178678	0.0800719204610869	0.0978104057252098	0.131553325610649	0.143251060684666	0.129286267598127	0.110609689363305	0.089360462223991	0.0528103701913852	0.0243975240030985	0.00953727853543788	0.00348231481547285	0.000525900604785696	0.000383765306194967	
0.00121574212372781	0.00193824030011463	0.00271631525930043	0.00537705373580187	0.016874500677342	0.0274063010177498	0.0424815033519747	0.0599881899336552	0.0906387856472958	0.11344610788843	0.143200527979437	0.137955469102782	0.118503595123137	0.100767654312411	0.0736253430129563	0.0383688214248498	0.0180555073118205	0.00540484212720136	0.00156309701622147	0.000472402653791379	
0.000209212315631647	0.0014784336971303	0.00235712542278322	0.00280344502946407	0.00935179050873461	0.0233759893999093	0.0366470239548101	0.0547020467938213	0.072659437218871	0.0999965131280728	0.117514557690296	0.143163987586736	0.131671257714704	0.115017957390425	0.084856515220196	0.0557132396527076	0.031723560793612	0.012231946720597	0.00327068586770808	0.000815928030963423	0.000439345862826458	
8.9761028523293e-05	0.000566184949146925	0.00171236423644436	0.00234069143610741	0.00726373861588494	0.0141891472011821	0.0310158877020486	0.0497621332744133	0.0672862479199608	0.0842925104778739	0.108859413515249	0.125872580767664	0.144480732449993	0.124823067203392	0.101768292261909	0.0670307742233945	0.0401991313894317	0.0191605272424722	0.00649041283168426	0.00185045812648019	0.000869991507225763	7.59516395197095e-05	
0.000602215880706509	0.00104019106667488	0.00252520068159888	0.00427025806319161	0.0120922211500955	0.0188671498080437	0.0400747295161059	0.0637117028338363	0.0793077254716787	0.0946368569805717	0.11427046336406	0.128244609141363	0.138037460565125	0.111841069754392	0.0831194782620597	0.0575526767811561	0.0281193756116255	0.0141452298343222	0.00488616066845963	0.00129339547106284	0.00125917865965906	0.000102650434211337	
