# <P(U)> as a function of N_tot.
# number_of_species: 1
# species_total_upper_bound: 479
# species_total_lower_bound: 456
# volume: 729
# Bin widths for each
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
# Bin lower bound for each
-2310	-2310	-2330	-2340	-2350	-2350	-2360	-2370	-2380	-2390	-2400	-2400	-2420	-2430	-2440	-2450	-2460	-2470	-2480	-2490	-2490	-2500	-2510	-2530	
# Bin upper bound for each
-2150	-2160	-2170	-2170	-2180	-2190	-2200	-2210	-2230	-2240	-2240	-2260	-2260	-2270	-2280	-2290	-2300	-2310	-2320	-2330	-2340	-2350	-2370	-2370	
# Normalized histogram for each
1.49633940018158e-08	4.96784680860284e-05	0.000350083566066482	0.00219954410129691	0.0104075941738409	0.0344254575933075	0.086940281902562	0.164320451377364	0.218967185247027	0.215915490820721	0.151669425467619	0.076251630299185	0.0287145436019685	0.00805314901783723	0.00147993952035559	0.000215218495928116	4.03113834408917e-05	
3.5949320479171e-05	0.000296690536126347	0.00214065541020864	0.00953241412664138	0.0331728161458393	0.0842214356462283	0.15944605558706	0.217644753670206	0.218054327170555	0.156232420104209	0.0793409295241519	0.029821707104807	0.00806599953579073	0.00169075693219858	0.000269192827464705	3.38963580341329e-05	
4.46898919240509e-08	5.45067715167007e-05	0.000302267532343639	0.00172671314753084	0.00847050721865397	0.0310674445846085	0.0808661210904798	0.157355284372657	0.217584402894034	0.219158708613473	0.15860914867037	0.0827776716310085	0.0315521958423087	0.00849624859640222	0.00169209337792034	0.000267871212192761	1.87697546081014e-05	
2.5572066187506e-06	3.47092196615213e-05	0.000357515430610939	0.00164918890714874	0.0079366122614229	0.0283978393189241	0.0780933664849001	0.152141321825485	0.213612426564615	0.220287483560788	0.165021537885816	0.0877999545415399	0.0333479034292903	0.00905502377372185	0.00195445357795901	0.000282384401063553	2.55571117628349e-05	1.64498671381617e-07	
1.19904026419174e-07	2.49999895083977e-05	0.000201873416479981	0.00145404615237871	0.00741604904602258	0.027463882359282	0.0754318778163582	0.148112962422618	0.212400270575426	0.222260907924079	0.167757708375062	0.090003349518978	0.0353458934399728	0.00984403064099434	0.00191885411079264	0.000319379362370771	3.99130527942824e-05	3.88189285532074e-06	
1.70209909429814e-05	0.000238891100954125	0.00124489138845957	0.00678840417818147	0.0255729937432629	0.0721567733600111	0.143255005321001	0.212148093251858	0.224148981807308	0.17166430831381	0.0929516464703153	0.036475684976933	0.0107516075430104	0.00225331044836217	0.000276949439474879	5.30786164932447e-05	2.35904962192199e-06	
1.71621706821304e-05	0.000195163532573755	0.00108524522061252	0.00570847342491782	0.0237595427135129	0.0710309597472219	0.14221786162648	0.211542428375268	0.225261726846832	0.172711294999593	0.0943249673491949	0.0385791220246809	0.0109496146523605	0.00220914276455014	0.000352977629125492	5.26546179043372e-05	1.66230449015399e-06	
1.37221184459788e-05	0.000171149499298747	0.00101364233412873	0.00568095703663524	0.0228162337969112	0.0682757725398123	0.138736423000496	0.209713990186815	0.224485292761623	0.177235439780551	0.0984152898418279	0.0388971240867497	0.0116468516009136	0.00254193950623686	0.000321715820928526	3.38076808306424e-05	6.48407794700099e-07	
3.36473816244192e-06	9.5379717370482e-05	0.000961436038722256	0.00534299201126284	0.0216216407105915	0.0644541361028705	0.136246175035377	0.207397337443285	0.225078657574962	0.179874582567855	0.102843085526733	0.0411003372801409	0.0119317859054089	0.00267513356040163	0.000340202309883655	3.37534769718836e-05	
4.74602523438726e-06	6.308703639536e-05	0.000764079541673749	0.00488332423449589	0.0206529315984225	0.0613933158079357	0.132295132937388	0.203448168933105	0.227156518326876	0.182110008958237	0.106556522459428	0.0446784253536758	0.0127872264713815	0.00269890126311112	0.000465415683595957	4.21953690452758e-05	
2.57954929351563e-06	4.56992342295018e-05	0.000805063597261471	0.00450125246276363	0.0194768640452819	0.0594047917432931	0.129515308335282	0.20036745298096	0.227092621586941	0.185813773239392	0.108468933549146	0.0468382197196286	0.0139204232854175	0.00323802122560004	0.000454626483475522	5.186573076548e-05	2.50323126708026e-06	
4.62583149052366e-05	0.000693536959579905	0.0045710676640162	0.0191006615936971	0.0573289444893466	0.126388401945791	0.199793331420975	0.227312515034336	0.188139613704842	0.111688743842793	0.047246182483817	0.0134745113153703	0.00364444283955369	0.000540898338010751	3.0890052966922e-05	
2.48008220563662e-06	6.25566076837907e-05	0.000566814315767733	0.00439794055822152	0.0184809872353866	0.0572320098264246	0.125223864004122	0.198258618751643	0.227457104089959	0.188205058680671	0.112341130901773	0.049202920834405	0.0145662776013317	0.00339757398358645	0.000544123874221753	5.99995042916436e-05	5.39148305573178e-07	
6.27381051751152e-06	8.36559451561057e-05	0.000565382855433139	0.00394340591299705	0.0180834187118788	0.0555227606369413	0.12185475727868	0.19738056849818	0.226691472111101	0.188893397708487	0.116330875217377	0.0512018778886793	0.0154865081858969	0.00330719219926424	0.000564766264718887	7.41296186209162e-05	9.55715607090207e-06	
1.49625852842295e-05	0.000101992385463222	0.000686335329522173	0.0038629230360554	0.0164632400361638	0.0526566540645192	0.119634445839598	0.196334879256333	0.228585682912985	0.190977394479877	0.118275781394408	0.0515913796936647	0.0164439583540965	0.00380190036864879	0.000445854190778731	9.75807366062225e-05	2.50353359961902e-05	
7.5491074058654e-06	6.33816895259801e-05	0.000713483087904148	0.00375793026029815	0.0159819071621248	0.0509072671343785	0.118678439083695	0.192827512940711	0.228325726914337	0.195253148994607	0.118625333424046	0.0533068664708952	0.0170810109813938	0.00378470648207651	0.000576720993124828	9.28848337754337e-05	1.61304397019206e-05	
2.53812189870346e-06	6.53758670878165e-05	0.000471659961563913	0.00333498449699762	0.0150580311576152	0.0486974219972841	0.114821189004585	0.191719452680009	0.232546266347312	0.19667988120605	0.121044371631624	0.0537420238750205	0.0172345706723737	0.00375754333673934	0.000723257063231754	9.22491941001495e-05	9.18338650621798e-06	
2.08367193002196e-06	2.74707630185984e-05	0.000444955883762484	0.00357460048042121	0.0149099136697949	0.0476278528839368	0.112383427748186	0.188781688053721	0.231754173533591	0.200547003716535	0.121876805593654	0.0554029368007595	0.0177369049186179	0.00411764215606605	0.000685420817157298	0.000118861226714047	8.25808213442528e-06	
1.24050811646628e-07	2.04218648673262e-05	0.000308188735184592	0.00308419779821284	0.0150472549082758	0.0477674862295458	0.112217341115682	0.18659927771725	0.230890999761621	0.199826986332996	0.124370040904049	0.0566053467481468	0.0180915548641928	0.00422112348695419	0.000739342837413905	0.000181114185004077	2.91984597913251e-05	
1.79524822556737e-06	4.30085760245838e-05	0.000379400950429173	0.00296274767074281	0.0135314358797691	0.0466794098338126	0.11108346016143	0.186818730381883	0.229619939760136	0.198664149604844	0.1265236472882	0.0584281023204821	0.0193252126208426	0.00485769407794039	0.00087464184024086	0.000206298783162181	3.2500183393892e-07	
3.00869040886347e-05	0.000355155943204251	0.00296106704906185	0.0136121572838344	0.0463608747848911	0.1093065147234	0.189042029556617	0.227534456650239	0.199272772967204	0.126489196906439	0.0600744452833846	0.0194717410656107	0.00457738772668665	0.000735350652227231	0.000175302426197383	1.46007691498795e-06	
