# <N_i^j*N_k^m*U^p> as a function of N_tot.
# number_of_species: 1
# max_order: 2
# species_total_upper_bound: 326
# species_total_lower_bound: 297
# volume: 729
#	N_tot	N_1^0*N_1^0*U^0	N_1^0*N_1^0*U^1	N_1^0*N_1^0*U^2	N_1^0*N_1^1*U^0	N_1^0*N_1^1*U^1	N_1^0*N_1^1*U^2	N_1^0*N_1^2*U^0	N_1^0*N_1^2*U^1	N_1^0*N_1^2*U^2	N_1^1*N_1^0*U^0	N_1^1*N_1^0*U^1	N_1^1*N_1^0*U^2	N_1^1*N_1^1*U^0	N_1^1*N_1^1*U^1	N_1^1*N_1^1*U^2	N_1^1*N_1^2*U^0	N_1^1*N_1^2*U^1	N_1^1*N_1^2*U^2	N_1^2*N_1^0*U^0	N_1^2*N_1^0*U^1	N_1^2*N_1^0*U^2	N_1^2*N_1^1*U^0	N_1^2*N_1^1*U^1	N_1^2*N_1^1*U^2	N_1^2*N_1^2*U^0	N_1^2*N_1^2*U^1	N_1^2*N_1^2*U^2	
297	1	-1076.51098204545	1159824.17278126	297	-319723.7616675	344467779.316034	88209	-94957957.2152475	102306930457.098	297	-319723.7616675	344467779.316034	88209	-94957957.2152475	102306930457.098	26198073	-28202513292.9424	30385158345621.6	88209	-94957957.2152475	102306930457.098	26198073	-28202513292.9424	30385158345621.6	7780827680.28039	-8376146448000.68	9.02439202866009e+15	
298	1	-1082.1636378006	1172028.0081827	298	-322484.764064578	349264346.438446	88804	-96100459.6912444	104080775236.861	298	-322484.764064578	349264346.438446	88804	-96100459.6912444	104080775236.861	26463592	-28637936987.9824	31016071020861	88804	-96100459.6912444	104080775236.861	26463592	-28637936987.9824	31016071020861	7886150416	-8534105222413.77	9.24278916425308e+15	
299	1	-1087.79506908932	1184246.50947011	299	-325250.725657706	354089706.331562	89401	-97249966.9716541	105872822193.45	299	-325250.725657706	354089706.331562	89401	-97249966.9716541	105872822193.45	26730899	-29077740124.5245	31655973835510.8	89401	-97249966.9716541	105872822193.45	26730899	-29077740124.5245	31655973835510.8	7992538800.27455	-8694244297240.5	9.46513617689725e+15	
300	1	-1093.46893685913	1196623.80958203	300	-328040.681057739	358987142.874609	90000	-98412204.3173218	107696142856.988	300	-328040.681057739	358987142.874609	90000	-98412204.3173218	107696142856.988	27000000	-29523661295.1966	32308842858762.1	90000	-98412204.3173218	107696142856.988	27000000	-29523661295.1966	32308842858762.1	8100000000	-8857098388559.51	9.69265285759904e+15	
301	1	-1098.98432791333	1208713.08552522	301	-330794.282701912	363822638.74309	90601	-99569079.0932755	109510614262.111	301	-330794.282701912	363822638.74309	90601	-99569079.0932755	109510614262.111	27270901	-29970292807.0695	32962694892804.4	90601	-99569079.0932755	109510614262.111	27270901	-29970292807.0695	32962694892804.4	8208541200.26505	-9021058134933.43	9.92177116276526e+15	
302	1	-1104.64855429846	1221194.30372436	302	-333603.863398135	368800679.724758	91204	-100748366.746237	111377805275.358	302	-333603.863398135	368800679.724758	91204	-100748366.746237	111377805275.358	27543608	-30426006757.3609	33636097193375.9	91204	-100748366.746237	111377805275.358	27543608	-30426006757.3609	33636097193375.9	8318169616	-9188654040732.02	1.01581013524239e+16	
303	1	-1110.29896156005	1233707.21157128	303	-336420.585352696	373813285.106097	91809	-101935437.361867	113265425387.665	303	-336420.585352696	373813285.106097	91809	-101935437.361867	113265425387.665	27818127	-30886437520.6388	34319423892485.1	91809	-101935437.361867	113265425387.665	27818127	-30886437520.6388	34319423892485.1	8428892480.25792	-9358590568760.16	1.03987854394478e+16	
304	1	-1116.07382152186	1246562.09843579	304	-339286.441742645	378954877.924481	92416	-103143078.289764	115202282889.042	304	-339286.441742645	378954877.924481	92416	-103143078.289764	115202282889.042	28094464	-31355495800.0883	35021493999791.4	92416	-103143078.289764	115202282889.042	28094464	-31355495800.0883	35021493999791.4	8540717056	-9532070723226.83	1.06465341755124e+16	
305	1	-1121.72181299788	1259208.89301597	305	-342125.152964353	384058712.369871	93025	-104348171.654128	117137907273.345	305	-342125.152964353	384058712.369871	93025	-104348171.654128	117137907273.345	28372625	-31826192354.5109	35727061718592.6	93025	-104348171.654128	117137907273.345	28372625	-31826192354.5109	35727061718592.6	8653650624.25162	-9706988668121.44	1.08967538240898e+16	
306	1	-1127.42655117195	1272039.65850283	306	-344992.524658616	389244135.501865	93636	-105567712.545536	119108705462.287	306	-344992.524658616	389244135.501865	93636	-105567712.545536	119108705462.287	28652616	-32303720038.9401	36447263871602.2	93636	-105567712.545536	119108705462.287	28652616	-32303720038.9401	36447263871602.2	8767700496	-9884938331893.09	1.11528627448107e+16	
307	1	-1133.05828993201	1284758.89335276	307	-347848.895009127	394420980.259297	94249	-106789610.767802	121087240940.2	307	-347848.895009127	394420980.259297	94249	-106789610.767802	121087240940.2	28934443	-32784410505.7176	37173782968417.2	94249	-106789610.767802	121087240940.2	28934443	-32784410505.7176	37173782968417.2	8882874000.24634	-10064814025241.1	1.14123513712646e+16	
308	1	-1138.68273615524	1297536.12687043	308	-350714.282735815	399641127.076092	94864	-108019999.082631	123089467133.692	308	-350714.282735815	399641127.076092	94864	-108019999.082631	123089467133.692	29218112	-33270159717.4504	37911555878667	94864	-108019999.082631	123089467133.692	29218112	-33270159717.4504	37911555878667	8999178496	-10247209192975.4	1.16767592106941e+16	
